Start,End,Speaker,Speech,meeting
159.51,159.78,D,Mm-hmm,IS1009a
159.66,160.78,A,", trendy",IS1009a
159.78,159.78,D,.,IS1009a
160.78,166.99,A,", and , of course , user friendly . So maybe you wanna make some notes of that .",IS1009a
188.06,188.34,D,Okay .,IS1009a
195.04,195.27,A,Okay ?,IS1009a
195.56,195.82,D,Mm-hmm .,IS1009a
196.38,220.98,A,"All right . Here is what the functional design is supposed to achieve . Um . That is it's gonna be individual work and then at the meeting we'll discuss what uh we have come up with . The same goes for the conceptual design , there will be individual work whic and then discussion afterwards . Detailed design",IS1009a
220.46,221.49,D,Mm 'kay so,IS1009a
220.98,222.12,A,", same thing basically .",IS1009a
222.76,226.02,D,Three different types of design that we're gonna be concerned with,IS1009a
225.98,226.94,A,Mm-hmm,IS1009a
226.02,226.45,D,okay .,IS1009a
226.94,227.27,A,. Mm-hmm .,IS1009a
236.11,242.5,D,"Functional , conception and detailed .",IS1009a
243.94,245.45,A,I can't write with this thing .,IS1009a
248.32,251.04,D,Maybe we should redesign it .,IS1009a
251.8,252.7,A,Yes .,IS1009a
252.79,254.69,D,After we've finished the remote control we'll get to that .,IS1009a
255.24,275.95,A,"Yeah , okay . All right ? Then , tool training try out the white board , participant can draw their favourite animal . Does anybody want to go and see how the white board works ? So that in case we have to , in the next meeting , present something on the white board . You wanna go Eileen and",IS1009a
276.23,278.52,D,"Okay , I'll see what I can do",IS1009a
277.59,278.72,A,Whether you,IS1009a
278.52,278.79,D,. See if,IS1009a
278.72,279.08,A,without,IS1009a
278.79,278.89,D,I r,IS1009a
279.08,279.86,A,hanging yourself .,IS1009a
280.08,285.51,D,See if I remember how to draw a kitty cat or a rabbit or something .,IS1009a
288.1,290.82,A,And remember you have to press so it works,IS1009a
290.06,291.12,D,So that it will record,IS1009a
290.82,291.15,A,. Mm-hmm,IS1009a
291.12,292.19,D,okay,IS1009a
291.15,291.15,A,.,IS1009a
292.19,297.75,D,. Um uh um traditional kitty cat .,IS1009a
308.92,310.65,A,"Fat , a fat cat .",IS1009a
311.19,318.12,D,I've a very fat cat . And it likes to sit like that,IS1009a
317.63,318.04,A,Okay .,IS1009a
318.12,318.45,D,. Okay .,IS1009a
320.53,322.26,A,And you're Francine,IS1009a
322.23,322.54,B,Yes,IS1009a
322.26,322.58,A,", right",IS1009a
322.54,322.77,B,", I'm",IS1009a
322.58,322.83,A,? Would you,IS1009a
322.77,324.16,B,Francina,IS1009a
322.83,324.44,A,like s like just to see,IS1009a
324.16,324.74,B,. Yes,IS1009a
324.44,325.3,A,um,IS1009a
324.74,325.08,B,", sure .",IS1009a
325.3,327.5,A,"how it feels , so that you have a little idea ?",IS1009a
328.77,329.24,D,Am I supposed,IS1009a
329.04,329.27,A,In,IS1009a
329.24,332.32,D,to wipe off that or,IS1009a
330.22,331.53,A,"No , no . No , that's okay .",IS1009a
331.58,333.36,B,"No , Okay",IS1009a
332.32,332.82,D,okay .,IS1009a
333.36,333.36,B,.,IS1009a
333.57,335.49,A,"I don't know , we'll get to that later .",IS1009a
336.02,336.43,D,Okay .,IS1009a
337.47,339.63,B,What should I draw ?,IS1009a
347.67,348.31,C,Snake,IS1009a
347.99,348.38,B,I'm going,IS1009a
348.31,348.31,C,.,IS1009a
348.38,349.78,B,to draw a snake .,IS1009a
355.86,358.95,B,How does it look like,IS1009a
357.32,358.06,D,"Uh , okay .",IS1009a
358.58,359.98,A,Okay,IS1009a
358.95,358.95,B,?,IS1009a
359.98,360.45,A,. Okay,IS1009a
359.99,360.58,D,I hope the kitty,IS1009a
360.45,360.45,A,.,IS1009a
360.58,364.82,D,cat is hungry 'cause I don't like snakes .,IS1009a
367.25,377.68,A,"Here's the project finance uh which , of course , we all have to think about when we design this thing . Um selling price is supposed to be twenty five Euro . Uh",IS1009a
377.48,377.93,D,Mm-hmm,IS1009a
377.68,378.24,A,profit,IS1009a
377.93,377.93,D,.,IS1009a
378.24,386.09,A,"aim for the company is fifty million Euro , the market range unlimited meaning international",IS1009a
386.53,387.02,D,Okay .,IS1009a
387.4,393.64,A,and the production cost should not exceed hopefully should be less than twelve fifty Euro .,IS1009a
395.23,398.51,D,Mm 'kay that should keep everybody on their toes and challenged .,IS1009a
398.76,399.29,A,Mm-hmm .,IS1009a
400.24,403.98,D,Profit . Um,IS1009a
403.81,403.99,A,So,IS1009a
403.98,404.06,D,is,IS1009a
403.99,404.22,A,these,IS1009a
404.06,405.82,D,fifty,IS1009a
404.22,407.07,A,"are all things , of course",IS1009a
405.82,406.48,D,mm .,IS1009a
407.07,412.67,A,", to remember with the budget and when you design to materials , cost , etcetera .",IS1009a
419.16,420.3,A,"Now , uh the",IS1009a
420.14,420.46,D,Oops,IS1009a
420.3,420.98,A,discussion,IS1009a
420.46,420.46,D,.,IS1009a
420.98,427.58,A,I guess is um does anyone of you have experience with remote control ?,IS1009a
428.69,428.95,C,Yeah,IS1009a
428.95,429.03,A,I,IS1009a
428.95,429.03,C,", of",IS1009a
429.03,429.55,A,exp,IS1009a
429.03,429.59,C,course,IS1009a
429.55,429.72,A,I,IS1009a
429.59,430.02,C,", using",IS1009a
429.72,429.79,A,s,IS1009a
429.73,430.1,B,Yes,IS1009a
429.79,430.04,A,'cause,IS1009a
430.02,430.33,C,remote,IS1009a
430.04,430.28,A,we,IS1009a
430.1,430.1,B,.,IS1009a
430.28,430.47,A,we,IS1009a
430.33,431.19,C,control,IS1009a
430.47,431.34,A,use 'em we use,IS1009a
431.19,431.54,C,. Yeah,IS1009a
431.34,431.85,A,"'em , right",IS1009a
431.54,431.54,C,.,IS1009a
431.85,452.54,A,", everyday . And um now having used a remote control for years does anybody already have like an idea like things you didn't like with it , things you would like to change , things you would like to improve with this thing ye any first ideas ? Would you like it to be smaller",IS1009a
451.06,451.37,C,Uh .,IS1009a
452.54,453.99,A,", bigger",IS1009a
453.94,454.18,B,Yeah,IS1009a
453.99,454.2,A,", have",IS1009a
454.18,454.36,B,", I",IS1009a
454.2,460.09,A,"more have more buttons on it or maybe clearly better marked buttons , you know , things",IS1009a
459.86,461.37,C,Yeah,IS1009a
460.09,460.58,A,like that ?,IS1009a
461.37,461.8,C,. Yeah,IS1009a
461.46,461.94,B,"Yes , I",IS1009a
461.8,461.8,C,.,IS1009a
461.94,465.71,B,I feel that all the remote should be very compact,IS1009a
465.15,466.21,A,"Small , right",IS1009a
465.71,466.44,B,". Yeah , those",IS1009a
466.21,466.45,A,. Mm-hmm,IS1009a
466.44,466.66,B,which,IS1009a
466.45,466.45,A,.,IS1009a
466.66,469.79,B,we get here nowadays it's very long,IS1009a
469.29,469.68,A,Mm-hmm .,IS1009a
469.79,481.43,B,". And um and it should have multi-purpose . Like uh the remote control which we use for T_V_ , it shou uh it should be used f uh for some other purpose also , like controlling the",IS1009a
481.37,482.62,A,Mm-hmm,IS1009a
481.43,481.78,B,uh,IS1009a
481.7,482.22,C,Audio,IS1009a
481.78,482.37,B,temperature,IS1009a
482.22,482.73,C,player,IS1009a
482.37,482.86,B,inside,IS1009a
482.62,482.62,A,.,IS1009a
482.73,483.66,C,. Oh,IS1009a
482.86,483.82,B,the house or,IS1009a
483.66,484.34,C,. Okay,IS1009a
483.82,485.39,B,for air-conditioners,IS1009a
484.34,484.34,C,.,IS1009a
485.39,486.73,B,", or for heating system",IS1009a
486.72,486.83,A,So,IS1009a
486.73,486.73,B,.,IS1009a
486.83,488.77,A,it should be a multi-functional,IS1009a
488.48,489.12,B,Yes,IS1009a
488.77,489.17,A,uh,IS1009a
489.12,489.46,B,", exactly",IS1009a
489.17,490.04,A,gadget that,IS1009a
489.97,490.4,B,Yes,IS1009a
490.04,490.48,A,would,IS1009a
490.4,490.4,B,.,IS1009a
490.4,490.46,C,Hmm .,IS1009a
490.48,493.17,A,um control all your household uh,IS1009a
492.57,492.92,B,Yes .,IS1009a
493.17,494.03,A,uh,IS1009a
493.31,494.44,C,Divides,IS1009a
494.03,494.55,A,machines,IS1009a
494.44,494.65,C,us,IS1009a
494.55,495.26,A,basically,IS1009a
494.65,495.24,C,Yeah,IS1009a
494.72,495.68,B,Yeah . Exactly,IS1009a
495.24,495.51,C,. Yeah,IS1009a
495.26,495.26,A,.,IS1009a
495.51,495.51,C,.,IS1009a
495.68,495.68,B,.,IS1009a
497.24,502.27,D,At um twelve fifty Euros per,IS1009a
502.77,503.46,A,Well .,IS1009a
503.78,506.21,D,Well who knows if we get a really good designer maybe we,IS1009a
506.18,506.79,C,Yeah,IS1009a
506.21,506.75,D,can do that .,IS1009a
506.79,506.79,C,.,IS1009a
508.17,513.57,D,We certainly can try to I agree with her that to market something successfully it should do some more things,IS1009a
513.11,513.59,A,It should be,IS1009a
513.57,513.57,D,.,IS1009a
513.59,517.38,A,something new it should be s it it should do something different than than just what,IS1009a
517.36,517.53,D,That's,IS1009a
517.38,518.12,A,we have,IS1009a
517.53,517.76,D,right .,IS1009a
517.8,518.38,C,Yeah,IS1009a
518.12,518.32,A,. Now,IS1009a
518.13,518.5,B,Yeah,IS1009a
518.32,518.43,A,", of",IS1009a
518.38,518.51,C,", of",IS1009a
518.43,518.72,A,course,IS1009a
518.5,518.5,B,.,IS1009a
518.51,518.74,C,course,IS1009a
518.72,518.79,A,", the",IS1009a
518.74,518.74,C,.,IS1009a
518.79,521.07,A,other thing to think there is maybe the design,IS1009a
521.06,521.29,B,Yeah,IS1009a
521.07,521.07,A,.,IS1009a
521.29,524.34,B,", design should be , yeah it should be different . All the almost all",IS1009a
524.22,524.48,A,Like,IS1009a
524.34,524.95,B,the,IS1009a
524.48,525.23,A,trendy no like,IS1009a
524.95,525.41,B,remotes,IS1009a
525.23,528.29,A,f for earlier we saw maybe it should be something trendy you know,IS1009a
527.83,528.19,C,Yeah,IS1009a
527.9,528.22,B,Yes,IS1009a
528.19,528.58,C,", maybe",IS1009a
528.22,528.82,B,", exactly",IS1009a
528.29,528.59,A,. Maybe,IS1009a
528.58,529.21,C,ten,IS1009a
528.59,529.26,A,it should,IS1009a
528.82,528.82,B,.,IS1009a
529.21,529.7,C,I,IS1009a
529.26,530.42,A,different colours,IS1009a
529.7,530.69,C,"do yeah , colours",IS1009a
530.42,532.4,A,or materials,IS1009a
530.68,530.79,B,Are,IS1009a
530.69,530.84,C,and,IS1009a
530.79,531.23,B,different,IS1009a
530.84,531.58,C,al shapes,IS1009a
531.23,532.46,B,shapes,IS1009a
531.58,532.65,C,also,IS1009a
532.4,532.61,A,or,IS1009a
532.46,532.69,B,. Yes,IS1009a
532.61,532.79,A,you,IS1009a
532.65,533.05,C,. Yeah,IS1009a
532.69,532.69,B,.,IS1009a
532.79,533.45,A,know,IS1009a
533.05,533.05,C,.,IS1009a
533.45,537.13,A,". Um so yeah shapes right , you know , like kidney shape feels",IS1009a
537.03,537.48,B,Yes,IS1009a
537.13,537.6,A,better in your,IS1009a
537.48,537.48,B,.,IS1009a
537.6,538.42,A,hand or something,IS1009a
538.09,538.59,C,Yeah of,IS1009a
538.42,538.55,A,", you",IS1009a
538.53,538.64,D,Yeah,IS1009a
538.55,538.73,A,know,IS1009a
538.59,538.76,C,course,IS1009a
538.64,539.08,D,okay,IS1009a
538.73,538.73,A,.,IS1009a
538.76,539.24,C,yeah,IS1009a
539.08,539.48,D,", friendly",IS1009a
539.24,539.24,C,.,IS1009a
539.48,540.66,D,shape,IS1009a
539.97,540.33,A,Yeah .,IS1009a
540.66,544.15,D,", that would help . I think another thing that would help is",IS1009a
544.12,544.57,A,Yes,IS1009a
544.15,544.73,D,um,IS1009a
544.57,544.57,A,.,IS1009a
544.73,551.13,D,"if it beeps when you clap , because I think one of the big things that happens is people lose them . They can't find it .",IS1009a
552.51,556.08,A,"That is true , because they put a newspaper or they put it behind",IS1009a
555.68,556.72,C,Yeah,IS1009a
556.08,556.88,A,a plant,IS1009a
556.72,556.72,C,.,IS1009a
556.88,558.27,A,"or , we you know , whatever",IS1009a
558.16,558.63,D,Mm-hmm,IS1009a
558.27,558.76,A,. And and,IS1009a
558.63,558.63,D,.,IS1009a
558.76,565.64,A,"they suddenly the phone rings and they want to turn the T_V_ off and they say , where the hell is my my remote control yeah ?",IS1009a
566.02,566.26,D,So,IS1009a
566.14,566.38,A,Well,IS1009a
566.26,566.78,D,some,IS1009a
566.38,572.31,A,"or yeah or if it's really , if it's really in a dark spot that it gives out a a sound",IS1009a
572.01,572.48,C,"Yeah , some",IS1009a
572.31,573.18,A,or a signal,IS1009a
572.48,572.81,C,beep,IS1009a
572.64,573.69,D,Uh so,IS1009a
572.81,573.41,C,or something,IS1009a
573.12,573.22,B,Or a,IS1009a
573.18,573.73,A,. Yeah,IS1009a
573.22,573.25,B,b,IS1009a
573.41,573.84,C,like that,IS1009a
573.69,573.89,D,", so",IS1009a
573.73,574.71,A,. Mm-hmm,IS1009a
573.84,573.97,C,", so",IS1009a
573.89,574.09,D,it's,IS1009a
573.97,574.14,C,that,IS1009a
574.09,574.34,D,really,IS1009a
574.14,574.41,C,we can,IS1009a
574.34,574.81,D,the,IS1009a
574.41,574.67,C,go,IS1009a
574.71,574.83,A,. So,IS1009a
574.81,575.1,D,beep,IS1009a
574.83,575.16,A,if,IS1009a
575.1,575.3,D,or,IS1009a
575.16,575.79,A,lost,IS1009a
575.3,576.76,D,", or a light should blink",IS1009a
576.74,577.02,A,If,IS1009a
576.76,576.76,D,.,IS1009a
577.02,578.02,A,lost,IS1009a
577.04,577.2,B,Should,IS1009a
577.06,577.37,C,Yeah,IS1009a
577.2,577.78,B,ha,IS1009a
577.37,577.37,C,.,IS1009a
578.02,578.73,A,uh,IS1009a
578.58,578.76,B,A,IS1009a
578.73,579.37,A,signal,IS1009a
578.76,579.48,B,fluorescent,IS1009a
579.37,579.68,A,with,IS1009a
579.48,579.74,B,signal,IS1009a
579.68,580.16,A,b,IS1009a
579.74,580.16,B,", yeah",IS1009a
580.16,580.48,A,throw,IS1009a
580.16,580.16,B,.,IS1009a
580.39,580.56,D,Mm,IS1009a
580.48,581.02,A,signal,IS1009a
580.56,580.91,D,'kay .,IS1009a
581.02,581.45,A,", you know .",IS1009a
581.48,585.88,C,"Yeah , maybe it should have a light so that we can , we can just recognise where it is",IS1009a
585.68,586.23,A,Exactly,IS1009a
585.88,586.34,C,". Yeah , yeah",IS1009a
586.23,586.66,A,", I mean",IS1009a
586.34,586.34,C,.,IS1009a
586.66,587.32,A,just,IS1009a
587.0,587.34,C,May not,IS1009a
587.32,587.53,A,that's,IS1009a
587.34,587.6,C,be,IS1009a
587.53,587.62,A,what,IS1009a
587.6,587.95,C,beep,IS1009a
587.62,588.05,A,I'm saying . I'm,IS1009a
587.95,587.95,C,.,IS1009a
588.05,590.95,A,just saying throw signal meaning just whether it's a beep,IS1009a
590.86,591.15,C,Beep,IS1009a
590.95,591.53,A,or whether,IS1009a
591.15,591.66,C,or uh it's,IS1009a
591.53,591.67,A,a,IS1009a
591.66,591.73,C,a,IS1009a
591.67,592.18,A,light,IS1009a
591.73,592.18,C,light,IS1009a
592.18,592.54,A,or,IS1009a
592.18,592.44,C,", maybe",IS1009a
592.25,592.52,D,And do you,IS1009a
592.44,592.59,C,it's,IS1009a
592.52,592.77,D,think,IS1009a
592.59,593.03,C,a light,IS1009a
592.77,593.26,D,a good,IS1009a
593.03,593.03,C,.,IS1009a
593.26,605.71,D,c c um clue for that is that it would respond to a clap or it would respond to your voice or it would respond what what should you have to do to make it beep or blink,IS1009a
605.68,605.97,A,Okay,IS1009a
605.71,605.71,D,?,IS1009a
605.97,614.18,A,", my my idea is maybe that the minute it's really hidden , in in other words if it's like in a dark spot",IS1009a
613.3,613.69,D,Mm-hmm .,IS1009a
614.18,618.28,A,", uh meaning you know like a newspaper is on top , a sweater is on top or",IS1009a
617.96,618.26,D,Mm-hmm .,IS1009a
618.28,625.75,A,"it it's behind a plant , at that moment it's it's like , it's like um , what you call it a light s sensors , you know",IS1009a
625.55,625.9,D,Okay,IS1009a
625.75,625.94,A,? In,IS1009a
625.9,626.09,D,so,IS1009a
625.94,627.96,A,"in that moment it has a sensor , i",IS1009a
627.79,628.0,B,Yes,IS1009a
627.96,628.16,A,it,IS1009a
628.0,628.0,B,.,IS1009a
628.16,628.49,A,it,IS1009a
628.29,628.67,D,Okay,IS1009a
628.49,628.7,A,gets,IS1009a
628.67,628.67,D,.,IS1009a
628.7,634.36,A,"a certain darkness , it ge has a sensor and it gives out a signal whether that be a light signal or",IS1009a
634.31,634.72,C,Yeah,IS1009a
634.36,634.76,A,a beep,IS1009a
634.72,635.54,C,", probably",IS1009a
634.76,635.69,A,", I mean , that we can",IS1009a
635.54,635.78,C,yeah,IS1009a
635.69,636.09,A,discuss,IS1009a
635.78,636.14,C,", probably",IS1009a
636.09,636.31,A,that,IS1009a
636.14,636.31,C,it's,IS1009a
636.31,636.74,A,later,IS1009a
636.31,637.23,C,a yeah,IS1009a
636.74,637.21,A,", you know .",IS1009a
637.23,637.63,C,", yeah .",IS1009a
638.22,639.15,B,Yeah . And uh,IS1009a
639.09,641.25,D,So the light sensor would activate the signal .,IS1009a
641.3,642.24,A,That's right,IS1009a
641.81,642.12,C,Mm-hmm .,IS1009a
642.24,652.95,A,". You know there would be right you have to have some kind of sensor and I I think uh voice or clapping it's not specific enough . Uh I know there are the lamps and stuff , you know , you",IS1009a
652.91,653.24,D,Mm-hmm,IS1009a
652.95,653.44,A,can clap,IS1009a
653.24,653.24,D,.,IS1009a
653.44,653.78,A,on and,IS1009a
653.7,654.09,B,Yes,IS1009a
653.78,654.46,A,off,IS1009a
654.09,654.09,B,.,IS1009a
654.46,658.44,A,", but I think they only work to certain degree and",IS1009a
658.19,661.77,D,But it could be someplace really obvious and you still wouldn't be able to find it .,IS1009a
663.98,664.18,C,Yeah,IS1009a
664.08,664.41,A,What,IS1009a
664.18,664.6,C,", of course",IS1009a
664.41,664.74,A,with,IS1009a
664.6,665.07,C,", that didn't",IS1009a
665.22,665.46,D,Well,IS1009a
665.4,665.58,B,Then,IS1009a
665.46,665.72,D,", because",IS1009a
665.58,665.91,B,", in that",IS1009a
665.72,666.1,D,you're s,IS1009a
665.91,666.25,B,case,IS1009a
666.1,666.38,D,because,IS1009a
666.11,666.52,C,I i,IS1009a
666.38,666.54,D,you're,IS1009a
666.52,666.6,C,we,IS1009a
666.54,666.89,D,silly,IS1009a
666.6,667.07,C,can't do,IS1009a
666.89,667.2,D,. Because,IS1009a
667.07,667.15,C,it .,IS1009a
667.2,667.93,D,people are silly,IS1009a
667.7,668.14,A,Oh yeah,IS1009a
667.93,667.93,D,.,IS1009a
668.14,668.85,A,"well , but then",IS1009a
668.66,668.86,D,I mean,IS1009a
668.85,669.06,A,those,IS1009a
668.86,669.2,D,it could,IS1009a
669.06,669.33,A,people,IS1009a
669.2,670.45,D,be on,IS1009a
669.33,671.59,A,we can't help everybody,IS1009a
670.45,671.78,D,"well , i if it were like",IS1009a
671.59,671.59,A,.,IS1009a
671.78,678.15,D,"on top of your bookcase and you usually kept it on the coffee table um , you know",IS1009a
678.08,678.28,A,Okay,IS1009a
678.15,678.5,D,", well",IS1009a
678.28,678.75,A,we have,IS1009a
678.5,678.77,D,maybe we,IS1009a
678.75,679.64,A,uh,IS1009a
678.77,679.64,D,have to move along,IS1009a
679.64,679.8,A,yeah,IS1009a
679.64,679.99,D,", okay",IS1009a
679.8,680.11,A,", we have",IS1009a
679.99,679.99,D,.,IS1009a
680.11,682.17,A,"to move along , but I think we have some good",IS1009a
682.07,682.51,C,Yeah,IS1009a
682.17,682.83,A,good points,IS1009a
682.51,683.11,C,", good point",IS1009a
682.83,683.32,A,to start,IS1009a
683.11,683.11,C,.,IS1009a
683.32,691.71,A,"with here . Okay , the next meeting will be in thirty minutes . I think you all did you get uh notices on your computer",IS1009a
691.65,691.75,C,Me,IS1009a
691.71,691.85,A,for,IS1009a
691.75,692.33,C,yeah,IS1009a
691.85,692.4,A,this ? Okay,IS1009a
692.33,692.33,C,.,IS1009a
692.4,693.95,A,"so well , you got the notice",IS1009a
693.82,693.97,B,Yes,IS1009a
693.95,695.29,A,um,IS1009a
693.97,693.97,B,.,IS1009a
695.29,703.54,A,"uh . The working design , I guess that's the function I_D_ uh who is this ? The industrial designer",IS1009a
702.97,703.28,C,Yeah .,IS1009a
703.54,703.98,A,That's you .,IS1009a
704.61,707.14,C,"Yeah , it's functional de yeah , exactly",IS1009a
706.82,707.46,A,Okay,IS1009a
707.14,707.73,C,", technical",IS1009a
707.46,708.08,A,. So,IS1009a
707.73,707.73,C,.,IS1009a
708.08,710.36,A,", we looking for a working design when",IS1009a
710.26,710.7,C,Yeah,IS1009a
710.36,711.13,A,we come back,IS1009a
710.7,710.7,C,.,IS1009a
711.13,711.13,A,.,IS1009a
711.71,714.44,C,"Uh working design , yeah , it's it's uh mainly",IS1009a
714.21,714.49,A,Then,IS1009a
714.44,715.68,C,technical-functional design .,IS1009a
715.72,717.55,A,And then the technical funct you are the technical,IS1009a
717.25,718.03,C,"Yeah , functional",IS1009a
717.55,718.67,A,"function , so",IS1009a
718.03,718.7,C,"design , and you",IS1009a
718.67,720.53,A,so you are the working design . So you,IS1009a
720.41,720.78,B,Okay,IS1009a
720.53,721.0,A,have a working,IS1009a
720.78,720.78,B,.,IS1009a
721.0,741.69,A,"design and then a functional design . And the marketing manager is coming up with some user requirement specification , like friendliness , and what we just discussed in general . That would be your idea . And , of course , price . That it , that it , that the price is a good price",IS1009a
741.37,741.7,D,Mm-hmm,IS1009a
741.69,741.77,A,. I,IS1009a
741.7,741.7,D,.,IS1009a
741.77,744.62,A,"mean , the price is given , but , that was",IS1009a
745.25,746.34,D,We have to justify that,IS1009a
746.33,746.6,A,That's,IS1009a
746.34,746.76,D,price,IS1009a
746.6,746.79,A,right,IS1009a
746.76,747.16,D,by,IS1009a
746.79,746.79,A,.,IS1009a
747.16,749.86,D,having sufficient features to make it sell at that price,IS1009a
749.44,750.08,A,That's right,IS1009a
749.86,749.86,D,.,IS1009a
750.08,758.0,A,". And , you know , specifi you you will get specific um instructions for that . I think that's the end of the show . Yeah .",IS1009a
764.72,775.95,A,"So um we have well , we have a twen two two two three minutes . Um any questions at this point ? Or uh suggestions ?",IS1009a
777.27,777.82,D,Mm,IS1009a
777.8,777.91,A,I,IS1009a
777.82,777.82,D,.,IS1009a
777.91,782.97,A,think basically basically you will get instructions to work with and,IS1009a
782.9,783.2,B,Okay,IS1009a
782.97,783.32,A,if you,IS1009a
783.2,783.2,B,.,IS1009a
783.32,784.46,A,have any questions,IS1009a
784.26,784.46,C,Yeah,IS1009a
784.46,785.71,A,uh,IS1009a
784.46,784.46,C,.,IS1009a
785.71,787.09,A,", uh I guess , you can uh",IS1009a
787.58,791.63,D,"Okay , I think I have enough to think about 'til our next meeting",IS1009a
790.95,791.28,A,Mm-hmm,IS1009a
791.25,791.51,C,Yeah,IS1009a
791.28,791.28,A,.,IS1009a
791.51,791.72,C,", even",IS1009a
791.63,791.92,D,. How about,IS1009a
791.72,792.6,C,I have,IS1009a
791.92,792.83,D,you people,IS1009a
792.6,792.87,C,. Yeah,IS1009a
792.79,793.13,B,Yes,IS1009a
792.83,793.39,D,? Really,IS1009a
792.87,793.13,C,", even I",IS1009a
793.13,793.13,B,.,IS1009a
793.13,793.32,C,have,IS1009a
793.23,793.51,A,Mm-hmm,IS1009a
793.32,793.4,C,", I",IS1009a
793.39,793.93,D,? Okay,IS1009a
793.4,793.75,C,think,IS1009a
793.51,793.51,A,.,IS1009a
793.75,793.95,C,", yeah",IS1009a
793.93,793.93,D,.,IS1009a
793.95,793.95,C,.,IS1009a
794.48,794.68,D,'Kay .,IS1009a
795.57,795.88,A,Okay .,IS1009a
796.5,796.72,D,Alright,IS1009a
796.52,796.73,C,Yeah,IS1009a
796.72,797.07,D,", well",IS1009a
796.73,797.49,C,", so let's",IS1009a
797.07,797.59,D,uh,IS1009a
797.49,797.81,C,see .,IS1009a
797.96,801.94,A,Then uh we see you in about thirty minutes,IS1009a
801.89,802.4,B,Yes,IS1009a
801.94,802.51,A,. And see,IS1009a
802.4,802.4,B,.,IS1009a
802.51,803.61,A,what we can come up with,IS1009a
803.39,803.68,C,Hmm,IS1009a
803.61,803.61,A,.,IS1009a
803.68,803.68,C,.,IS1009a
803.8,804.08,D,Okay,IS1009a
804.08,805.26,B,Okay,IS1009a
804.08,804.53,D,", very good .",IS1009a
804.79,805.07,A,Okay ?,IS1009a
805.26,805.72,B,. Yes,IS1009a
805.49,805.68,C,Yeah .,IS1009a
805.72,805.72,B,.,IS1009a
37.32,38.65,A,"Okay , is everybody ready ?",IS1009b
39.06,39.27,C,Yeah ?,IS1009b
39.73,42.79,D,Yeah I'd to just put on my microphone here and I'll be right with you .,IS1009b
43.16,43.5,A,Mm-hmm .,IS1009b
45.13,45.35,D,Okay ?,IS1009b
47.17,56.55,A,Um I take it you all have received instructions as to what you were supposed to do,IS1009b
55.21,55.44,C,Mm ?,IS1009b
55.71,56.11,B,Yes .,IS1009b
56.55,67.33,A,"and um I think the Marketing Manager probably should go first , addressing the needs and desires .",IS1009b
75.89,77.03,D,Okay you want me to start right now ?,IS1009b
78.43,79.03,A,"Yeah , mm-hmm .",IS1009b
79.32,86.44,D,"Okay . Well , could you um put my slides up 'cause I think it might be helpful if uh we looked at the slides at the same time",IS1009b
86.28,86.64,A,Okay,IS1009b
86.44,86.44,D,.,IS1009b
86.64,86.64,A,.,IS1009b
95.59,97.05,A,You're participant four,IS1009b
96.82,97.58,D,I'm participant,IS1009b
97.05,97.05,A,.,IS1009b
97.58,101.13,D,four I believe . Yes uh-huh . 'Kay,IS1009b
