Start,End,Speaker,Speech,meeting
341.27,341.53,C,Mm-hmm,EN2003a
341.3,341.69,A,that can,EN2003a
341.53,341.53,C,.,EN2003a
341.69,346.07,A,be the basis for um the basis for her email,EN2003a
345.99,346.3,C,Mm-hmm,EN2003a
346.07,346.36,A,", but just",EN2003a
346.3,346.3,C,.,EN2003a
346.36,372.19,A,"make sure that they know it's relevant to them , et cetera . . Um and obviously in P_P_L_S_ we've also got English language . Now in a way we could send out that first call to them , just as part of the same email , because I think they're more likely to think it was relevant to them . I don't really know . I don't really",EN2003a
372.07,372.49,B,Mm-hmm,EN2003a
372.19,372.5,A,know what you,EN2003a
372.49,372.49,B,.,EN2003a
372.5,383.03,A,"think about that . But um I think we definitely should open it up to English language . Um I think particularly at the moment , 'cause they're really trying to sort of",EN2003a
382.1,382.39,C,Yeah .,EN2003a
383.03,385.98,A,uh merge us into one subject area,EN2003a
385.91,386.34,B,Mm-hmm,EN2003a
385.98,386.4,A,", even though",EN2003a
386.34,386.34,B,.,EN2003a
386.4,409.85,A,"it should be meaningless , because we're all part of a school , I think that it does actually make a difference . And so I think we should invite them , but then we've still got the problem of uh a priority issue . So , you know , probably what I was thinking is um certainly second and third-years absolutely need to be uh top on",EN2003a
409.8,410.11,C,Mm-hmm,EN2003a
409.85,411.36,A,top priority,EN2003a
410.11,410.11,C,.,EN2003a
411.36,417.72,A,". But then there's a kind of awkward question of where we put first-years , because they don't need to . If they want to , should they have priority ?",EN2003a
419.02,419.38,B,Mm .,EN2003a
419.4,427.99,A,This is a kind of lower point but uh it kind of it crosses over with deciding what we're gonna do when we uh,EN2003a
430.52,440.59,B,Well do we have um a d an idea of how many people were gonna actually have at the whole thing ? Any kind of because,EN2003a
440.47,440.85,A,Well,EN2003a
440.59,442.0,B,then it because seems to me it could be quite,EN2003a
441.83,442.59,C,I don't,EN2003a
442.0,442.63,B,obvious . Then we just,EN2003a
442.59,442.84,C,think,EN2003a
442.63,443.06,B,subtract,EN2003a
442.84,443.49,C,so,EN2003a
443.06,443.62,B,the number of,EN2003a
443.49,443.49,C,.,EN2003a
443.62,443.87,B,second,EN2003a
443.7,444.03,A,Yeah,EN2003a
443.87,444.15,B,and third,EN2003a
444.03,444.25,A,", yeah",EN2003a
444.15,444.26,B,year,EN2003a
444.25,444.25,A,.,EN2003a
444.26,444.71,B,students,EN2003a
444.66,445.06,C,Yeah,EN2003a
444.71,445.34,B,and then,EN2003a
445.06,445.06,C,.,EN2003a
445.34,446.87,B,everything else is just I'd I,EN2003a
446.68,447.13,C,Yeah,EN2003a
446.87,447.33,B,would,EN2003a
447.13,447.13,C,.,EN2003a
447.33,449.89,B,favour doing it just on a first come first serve basis,EN2003a
449.49,449.84,C,Yeah .,EN2003a
449.89,449.89,B,.,EN2003a
451.09,451.46,A,Okay .,EN2003a
452.52,457.86,C,"I w well let's send out the call as soon as possible , see what reactions we get . And then",EN2003a
457.81,458.2,A,Okay .,EN2003a
459.07,460.2,B,But I mean if we're like,EN2003a
459.88,460.24,C,See,EN2003a
460.2,460.68,B,so,EN2003a
460.24,460.71,C,if we have,EN2003a
460.68,461.48,B,", mean",EN2003a
460.71,461.97,C,to put on some restraints,EN2003a
461.48,462.04,B,", we were gonna do",EN2003a
461.97,461.97,C,.,EN2003a
462.04,465.72,B,"this thing for um I can't even remember , was it two or three days ?",EN2003a
466.48,467.92,A,It's three days .,EN2003a
467.94,471.2,B,Okay . And so how many how many posters and talks,EN2003a
471.13,471.74,A,Right,EN2003a
471.2,471.77,B,are we gonna actually,EN2003a
471.74,471.82,A,. The,EN2003a
471.77,471.94,B,gonna,EN2003a
471.82,472.91,A,uh,EN2003a
471.94,472.47,B,get in ?,EN2003a
472.91,473.76,A,uh they were,EN2003a
473.46,473.85,C,Let's,EN2003a
473.76,474.44,A,twenty,EN2003a
473.85,474.15,C,see .,EN2003a
474.44,478.57,A,twenty minute talks with ten minute uh question time,EN2003a
478.37,478.77,B,Mm-hmm,EN2003a
478.57,479.16,A,", okay",EN2003a
478.77,478.77,B,.,EN2003a
479.08,480.08,C,Mm,EN2003a
479.16,480.17,A,. And,EN2003a
480.08,480.08,C,.,EN2003a
480.17,483.47,A,"you can run two in a row , but probably",EN2003a
483.39,483.59,C,Up,EN2003a
483.47,484.13,A,not,EN2003a
483.59,484.14,C,to three,EN2003a
484.13,484.33,A,up,EN2003a
484.14,485.95,C,", but",EN2003a
484.33,485.99,A,to three,EN2003a
485.95,486.17,C,don't,EN2003a
485.99,486.86,A,. Two,EN2003a
486.17,487.16,C,"exaggerate , yeah",EN2003a
486.86,487.44,A,what do you think,EN2003a
487.16,487.16,C,.,EN2003a
487.44,488.7,A,", two in a row or three in a row ?",EN2003a
489.73,491.36,B,"If you do two in a row then that's an hour , isn't it ?",EN2003a
491.96,492.2,A,Mm-hmm,EN2003a
492.04,492.63,C,Yeah,EN2003a
492.2,492.2,A,.,EN2003a
492.53,493.09,B,Um,EN2003a
492.63,492.63,C,.,EN2003a
494.36,497.94,B,and then give it a twenty minute break perhaps . Or,EN2003a
497.38,498.34,A,Yeah,EN2003a
498.24,498.73,C,Mm,EN2003a
498.34,498.86,A,. I mean the thing,EN2003a
498.73,498.73,C,.,EN2003a
498.86,501.34,A,"is every time we have a break , there's a question of whether we",EN2003a
501.23,501.64,C,Yeah,EN2003a
501.34,501.72,A,actually,EN2003a
501.64,501.64,C,.,EN2003a
501.72,506.41,A,"serve coffee and biscuits and things , because that's the kinda",EN2003a
506.25,508.08,C,I'm thinking,EN2003a
506.41,507.45,A,normal thing to do .,EN2003a
508.08,523.28,C,"if we go for say I'm thinking uh slots of one and a half hour each . So three lectures each , that would be uh three per day times three will be twenty seven .",EN2003a
524.31,527.94,A,"So are you saying have , say , three sessions in a row",EN2003a
527.32,527.7,C,Mm-hmm .,EN2003a
527.94,531.22,A,and then do that twice in the morning and twice in the afternoon ? So that'd,EN2003a
531.21,531.54,C,Once,EN2003a
531.22,531.68,A,be six,EN2003a
531.54,531.69,C,in the,EN2003a
531.68,532.12,A,hours,EN2003a
531.69,532.3,C,"morning , twice",EN2003a
532.12,532.12,A,.,EN2003a
532.3,532.99,C,in the afternoon .,EN2003a
535.24,537.13,A,"Oh , so just have an hour and a half in the morning",EN2003a
537.11,537.92,C,Yeah,EN2003a
537.13,537.13,A,.,EN2003a
537.92,539.62,C,. I mean or twice in the morning once,EN2003a
539.45,540.07,A,'Cause,EN2003a
539.62,540.39,C,in the afternoon,EN2003a
540.07,540.4,A,I mean,EN2003a
540.39,540.39,C,.,EN2003a
540.4,546.15,A,"would six hours a day be pushing it ? Not necessarily , because I mean the good think is n",EN2003a
546.89,548.89,B,Would we get that many people wanting to give talks ?,EN2003a
550.51,556.27,A,"Well I suppose what we can do is think about the structure now and say right , what's the maximum we",EN2003a
556.2,556.53,B,Mm-hmm,EN2003a
556.27,557.01,A,can do,EN2003a
556.53,556.53,B,.,EN2003a
557.01,572.46,A,"? So I think that's about as much as we could do , to have an hour and a half , then have a coffee break , then have an hour and a half , then have lunch , hour and a half , coffee break , hour and a half . And so that would be eighteen hours of talks overall , wouldn't it ? But what do we say",EN2003a
572.34,572.62,C,Mm-hmm,EN2003a
572.46,572.73,A,? So,EN2003a
572.62,572.62,C,.,EN2003a
572.73,576.42,A,it's th so it's twelve thirty six talks,EN2003a
576.18,576.51,C,Mm-hmm,EN2003a
576.42,576.54,A,", is",EN2003a
576.51,576.51,C,.,EN2003a
576.54,577.81,A,that right,EN2003a
577.12,577.42,B,Mm-hmm .,EN2003a
577.81,585.93,A,"? Maximum thirty six . Um Okay , let's just put this down .",EN2003a
599.14,603.84,B,How many second and third year um students are there ?,EN2003a
607.61,622.64,A,"Uh Well I could look 'cause I I've got that there's the list , isn't there , of post-graduates I maintain in in linguistics . Um there are probably about thirty on there .",EN2003a
623.04,623.72,B,"Right , okay .",EN2003a
625.57,632.88,A,"Um but a good number of them are first-years , and I don't know I mean just to get an idea , are you planning on talking",EN2003a
632.44,632.68,B,No .,EN2003a
632.88,634.35,A,"? No . Are you planning , Robert",EN2003a
633.7,634.06,C,No .,EN2003a
634.35,640.84,A,? And I'm probably not . So there's a good chance that almost none of the first-years are gonna volunteer,EN2003a
639.52,639.87,B,Mm-hmm .,EN2003a
640.84,677.37,A,". Um so if we had say twenty linguistics and even then , I mean there are quite a few people who are abroad and who won't bother to turn up or can't make it or whatever . So , you know , it might be that we only get say fifteen anyway , and then we could be left with uh fifteen blocks for um the rest of P_P_L_S_ . So at least we know that that we've got an absolute limit of about thirty-six talks",EN2003a
677.1,677.43,B,Mm-hmm,EN2003a
677.37,677.79,A,", yeah",EN2003a
677.43,677.43,B,.,EN2003a
677.79,681.9,A,? Um,EN2003a
685.41,686.57,C,Yeah .,EN2003a
692.6,696.56,B,"We're also gonna be having posters , aren't we . And I should imagine that most people would",EN2003a
696.54,697.85,A,Yeah,EN2003a
696.56,697.91,B,rather do a poster than give,EN2003a
697.85,698.75,A,. Okay,EN2003a
697.91,698.43,B,a talk,EN2003a
698.19,698.55,C,Mm-hmm,EN2003a
698.43,698.43,B,.,EN2003a
698.55,698.55,C,.,EN2003a
698.75,712.14,A,". And that's that's what uh the coffee breaks will be for , and maybe lunchtimes . But coffee breaks are probably more like ab or are gonna be a better time , because people will hang around , whereas people are more likely to go off somewhere for lunch , aren't they ?",EN2003a
713.48,719.89,B,Uh yeah . But w wouldn't we want to actually just like dedicate an afternoon or,EN2003a
719.88,720.67,C,Yeah,EN2003a
719.89,720.84,B,a morning to being,EN2003a
720.67,721.9,C,. Yeah,EN2003a
720.84,721.75,B,a poster session ?,EN2003a
721.84,722.19,A,Okay,EN2003a
721.9,722.53,C,. Yeah,EN2003a
722.19,722.19,A,.,EN2003a
722.53,730.72,C,", that's what I was about to say , poster session is a good idea because just the people presenting the posters are there and can say something",EN2003a
730.41,730.8,B,Mm,EN2003a
730.72,731.01,C,about,EN2003a
730.8,730.8,B,.,EN2003a
731.01,741.09,C,it . Actually there's always the problem again then the people who are presenting the posters don't get around to go and look at others' posters,EN2003a
740.02,741.96,B,Yeah yeah yeah,EN2003a
741.09,742.01,C,. But let's,EN2003a
741.96,742.13,B,. But,EN2003a
742.01,742.15,C,see,EN2003a
742.13,742.2,B,um,EN2003a
742.15,742.39,C,about,EN2003a
742.2,742.44,B,people,EN2003a
742.39,742.55,C,that,EN2003a
742.44,742.66,B,kinda,EN2003a
742.55,742.55,C,.,EN2003a
742.66,745.52,B,like generally sort of sort them out themsel that,EN2003a
745.31,745.65,C,Mm-hmm,EN2003a
745.35,745.74,A,Mm,EN2003a
745.52,745.77,B,sort,EN2003a
745.65,745.65,C,.,EN2003a
745.74,745.74,A,.,EN2003a
745.77,751.56,B,"that out themselves . Um I mean it's the thing about posters , unless you kind of say , you know",EN2003a
751.35,752.14,C,Mm-hmm,EN2003a
751.56,752.21,B,", if your name is in the",EN2003a
752.14,752.47,C,. Yeah,EN2003a
752.21,752.61,B,first,EN2003a
752.47,752.47,C,.,EN2003a
752.61,754.98,B,half of the alphabet you can move and the other ones can't .,EN2003a
755.28,762.45,A,So uh how long should a poster session be ? Like how long will people want to mill around for looking at,EN2003a
762.54,776.01,B,"I'd make it a whole morning or a whole afternoon . I mean the ju just because like ones that I've been to as well , um people tend to kinda come and go from them . Um",EN2003a
776.82,777.15,C,Mm-hmm .,EN2003a
778.55,783.52,B,"I don't know , I mean I I I'd say a whole either a whole morning or a whole afternoon um at",EN2003a
783.36,783.67,A,Okay,EN2003a
783.52,784.05,B,least,EN2003a
783.67,783.67,A,.,EN2003a
784.05,786.43,B,. But that's just ju I mean just based on the ones that I've been to .,EN2003a
787.19,798.52,A,So that means we could have thirty talks . Plus uh one A_M_ or P_M_ of posters . Yeah ?,EN2003a
798.9,799.29,B,Mm-hmm .,EN2003a
802.02,806.06,A,"And we could probably get quite a few in there , at least six anyway .",EN2003a
806.66,807.45,B,At least six .,EN2003a
809.47,811.31,A,"At least six posters , if you",EN2003a
811.16,811.35,B,Oh,EN2003a
811.31,811.44,A,see,EN2003a
811.35,811.58,B,right,EN2003a
811.44,811.71,A,what I mean,EN2003a
811.58,811.8,B,. Okay,EN2003a
811.71,811.94,A,. During,EN2003a
811.8,811.97,B,", yeah",EN2003a
811.94,812.03,A,the,EN2003a
811.97,812.29,B,", yeah",EN2003a
812.03,812.44,A,session,EN2003a
812.29,812.29,B,.,EN2003a
812.44,814.93,A,", like how many can you have going on at once ?",EN2003a
815.7,818.48,B,Um well that's just kind of dictated by the size,EN2003a
818.23,818.53,A,Wall,EN2003a
818.48,818.56,B,of,EN2003a
818.53,819.27,A,space,EN2003a
818.56,819.33,B,"the room really , isn't",EN2003a
819.27,819.51,A,and,EN2003a
819.33,826.59,B,it ? Yeah . I mean would we have poster boards or is it just gonna be posters on the walls ? They did it like,EN2003a
826.05,826.65,C,Do we have any,EN2003a
826.59,826.92,B,um,EN2003a
826.65,827.26,C,information,EN2003a
826.92,827.55,B,I ha I,EN2003a
827.26,827.84,C,on this,EN2003a
827.55,827.96,B,should have found,EN2003a
827.84,827.84,C,?,EN2003a
827.96,830.24,B,this out . Are you guys second years or first years,EN2003a
829.96,830.53,A,First years,EN2003a
830.24,830.4,B,? You're,EN2003a
830.27,830.63,C,First,EN2003a
830.4,830.62,B,both,EN2003a
830.53,830.53,A,.,EN2003a
830.62,830.82,B,first,EN2003a
830.63,830.88,C,years,EN2003a
830.82,830.93,B,year,EN2003a
830.88,830.88,C,.,EN2003a
830.93,833.83,B,. So n so none of us have been to this before,EN2003a
832.87,834.04,A,No,EN2003a
833.83,834.17,B,. Right,EN2003a
834.04,834.32,A,. I've,EN2003a
834.17,834.17,B,.,EN2003a
834.32,839.04,A,been to Durham uh post-graduate conference,EN2003a
838.46,838.91,B,Mm-hmm .,EN2003a
839.04,845.44,A,"and I mean every conference I've ever been to , the posters have always been in the coffee break , which is why probably , because",EN2003a
845.23,845.34,C,Oh .,EN2003a
845.44,847.11,A,normally they're limited on space and they,EN2003a
847.25,850.75,C,"Actually , we have a message here from Mits about the poster session",EN2003a
850.14,850.56,A,Yeah .,EN2003a
850.75,884.87,C,". Poster session was introduced in nineteen ninety nine as part of the main conference . In two thousand it was held separately in October . The intention was to use it as a way to introduce incoming post-grad students to the department's research culture . However , I did not pursue this idea the following year because the comments I received from students in two thousand were generally discouraging . On the other hand , I later learned that some students did find the October poster session quite a useful experience . My suggestion therefore is to re-examine the idea of poster session altogether and find a better way to implement it if there seems to be enough interest in it .",EN2003a
885.43,891.05,A,"Well , I think keeping it um along-side the conference is possibly",EN2003a
890.61,890.89,C,Mm .,EN2003a
891.05,892.71,A,one way of,EN2003a
892.37,892.91,C,Yeah,EN2003a
892.71,893.35,A,maintaining,EN2003a
892.91,894.18,C,. Last sentence,EN2003a
893.35,894.04,A,interest and,EN2003a
894.18,897.32,C,. One possibility is to put it back in the main conference and,EN2003a
897.26,897.37,A,And,EN2003a
897.32,897.51,C,let,EN2003a
897.37,897.45,A,uh,EN2003a
897.51,899.85,C,people choose between a paper presentation and a poster,EN2003a
899.65,900.34,A,Yeah,EN2003a
899.85,899.85,C,.,EN2003a
899.9,900.45,B,"Yeah , I",EN2003a
900.34,900.45,A,", I",EN2003a
900.45,900.76,B,think,EN2003a
900.45,901.89,A,think that's,EN2003a
900.76,900.82,B,so .,EN2003a
901.89,903.23,A,definitely the idea,EN2003a
902.99,903.3,C,Mm-hmm,EN2003a
903.23,903.38,A,", I",EN2003a
903.3,903.3,C,.,EN2003a
903.38,913.92,A,"think the best idea . I can imagine it would seem a bit random just have like a poster session and bes uh yeah , just have a p a poster session um What would",EN2003a
913.84,914.14,C,Mm-hmm,EN2003a
913.92,914.16,A,it be,EN2003a
914.14,914.14,C,.,EN2003a
914.16,921.14,A,at the beginning ? So I suppose it is it normally uh second years do it like just after they've come back for the s The,EN2003a
921.51,921.8,C,Mm-hmm .,EN2003a
922.76,925.05,B,Oh you mean um uh w on the October thing,EN2003a
925.04,925.29,A,That's,EN2003a
925.05,925.05,B,?,EN2003a
925.29,926.63,A,"what it would be , I think",EN2003a
926.34,926.68,B,I thought,EN2003a
926.63,926.63,A,.,EN2003a
926.68,927.58,B,"uh well , it seemed",EN2003a
927.49,927.58,A,It,EN2003a
927.58,934.03,B,to me that he was saying that everyone would do it ju because its goal was to give the new in-take,EN2003a
933.61,933.91,C,Mm yeah .,EN2003a
934.02,934.41,A,Yeah,EN2003a
934.03,934.43,B,uh,EN2003a
934.41,934.62,A,", but",EN2003a
934.43,934.71,B,idea,EN2003a
934.62,934.73,A,I,EN2003a
934.71,934.93,B,of,EN2003a
934.73,941.26,A,d I don't think he means that it would be the first-years who've only just arrived would do a poster,EN2003a
941.11,941.34,B,Oh no,EN2003a
941.26,941.4,A,. That,EN2003a
941.34,941.48,B,no,EN2003a
941.4,941.51,A,would,EN2003a
941.48,941.68,B,no,EN2003a
941.51,941.8,A,be a bit,EN2003a
941.68,941.9,B,no,EN2003a
941.8,942.0,A,odd,EN2003a
941.9,942.43,B,yeah,EN2003a
942.0,942.3,A,", wouldn't it ?",EN2003a
942.43,942.73,B,", yeah .",EN2003a
944.1,945.92,A,"Okay , so at least",EN2003a
945.23,946.03,C,But,EN2003a
945.92,946.27,A,anyone,EN2003a
946.03,946.61,C,a poster,EN2003a
946.27,947.65,A,who's feeling,EN2003a
946.61,947.18,C,I might do .,EN2003a
947.65,966.7,A,"yeah , exactly . Yeah , I I might do , I d I still th I'm little bit doubtful . But um so that's good anyway . So we've got an idea . I think there's thirty talks and and say six , ten posters , whatever we can manage to fit in the room",EN2003a
966.33,966.73,B,Mm-hmm,EN2003a
966.7,967.34,A,. Um,EN2003a
966.73,966.73,B,.,EN2003a
967.34,977.31,A,"so we need to look at we need to look at where we're gonna ho hold it . We could have it in B_ nine , but there's things all over the wall .",EN2003a
977.75,978.12,B,Mm .,EN2003a
978.15,978.47,C,Mm-hmm .,EN2003a
978.69,979.71,A,There are those pictures that run,EN2003a
979.7,979.91,C,All,EN2003a
979.71,979.96,A,all the,EN2003a
979.91,980.11,C,these,EN2003a
979.96,980.37,A,way around,EN2003a
980.11,981.39,C,dead linguists,EN2003a
980.37,981.54,A,", so can we take",EN2003a
981.39,981.39,C,.,EN2003a
981.54,984.86,A,the pictures down ? Can we use B_ nine for the posters for instance,EN2003a
984.53,984.99,B,Um,EN2003a
984.86,984.86,A,?,EN2003a
984.99,990.81,B,"well we should find out if um generally they use poster boards , if there are some poster boards that we can get ahold of , then that's",EN2003a
992.13,992.41,C,Mm-hmm .,EN2003a
992.53,993.02,B,alright .,EN2003a
993.02,998.38,A,"Okay , so poster boards . And wha uh um what I'll do , I'll email Mits about that , okay ?",EN2003a
998.71,999.11,B,Okay .,EN2003a
999.66,1008.34,C,Um write into the call that we are considering the idea of having a poster session .,EN2003a
1008.38,1008.66,A,Mm-hmm .,EN2003a
1009.83,1015.14,C,So people can indicate would they prefer to give a poster or a talk,EN2003a
1014.52,1015.21,A,"Yeah , okay",EN2003a
1015.14,1016.41,C,. But,EN2003a
1015.21,1015.21,A,.,EN2003a
1016.41,1021.29,C,the ultimate decision is on our side because we have to see how it does it work out with the poster session,EN2003a
1021.04,1021.62,A,Okay,EN2003a
1021.29,1021.63,C,", how does it",EN2003a
1021.62,1021.62,A,.,EN2003a
1021.63,1022.65,C,work out with the talks .,EN2003a
1022.66,1031.3,A,"Well what we'll do is sa we can just say uh if you want to do a talk , then just say so , and if you want to do a poster",EN2003a
1031.22,1031.51,C,Mm-hmm,EN2003a
